YFL045C YGL195W 0.499635
YHL015W YBR189W 0.563949
YHL015W YOR096W 0.576725
YHL015W YOR198C 0.489381
YPR187W YOR210W 0.99
YPR187W YKL144C 0.982814
YPR187W YPR010C 0.897043
YPR187W YOR340C 0.99
YPR187W YOR207C 0.989708
YPR187W YJL148W 0.895307
YPR187W YNR003C 0.895008
YPR187W YML010W 0.801785
YPR187W YIL021W 0.99
YPR187W YGR063C 0.545172
YPR187W YOR341W 0.99
YPR187W YHR143W-A 0.550096
YPR187W YKR025W 0.986363
YPR187W YPL129W 0.497458
YPR187W YBR154C 0.99
YPR187W YDR156W 0.639486
YPR187W YDL150W 0.99
YPR187W YNL151C 0.961248
YPR187W YDR404C 0.987352
YPR187W YOL005C 0.8963
YPR187W YGL070C 0.99
YPR187W YOR224C 0.99
YPR187W YNL113W 0.99
YPR187W YGR186W 0.919273
YPR187W YNL248C 0.977134
YPR187W YJR063W 0.89489
YPR187W YJL140W 0.99
YPR187W YOR116C 0.946022
YPR187W YDL115C 0.643236
YPR187W YOR151C 0.936504
YPR187W YPR110C 0.99
YPR187W YGR005C 0.910007
YPR187W YDL140C 0.99
YPR187W YJL011C 0.897796
YPR187W YPR190C 0.99
YIL103W YDR385W 0.838543
YIL103W YKL191W 0.99
YIL103W YBL071W-A 0.515498
YIL103W YOR133W 0.870363
YGR162W YCL037C 0.57031
YGR162W YJL138C 0.989322
YGR162W YOL139C 0.99
YGR162W YGL173C 0.639581
YGR162W YGL049C 0.99
YGR162W YMR125W 0.909292
YGR162W YOR204W 0.543685
YGR162W YER165W 0.708037
YGR162W YJL190C 0.659912
YGR162W YCL011C 0.540541
YGR162W YDL051W 0.56744
YGR162W YHL034C 0.545203
YOL148C YLR055C 0.99
YOL148C YMR223W 0.632485
YOL148C YDR392W 0.99
YOL148C YDR145W 0.99
YOL148C YPL254W 0.99
YOL148C YGL066W 0.99
YOL148C YBR081C 0.99
YOL148C YPL047W 0.504548
YOL148C YCL010C 0.99
YOL148C YDR176W 0.99
YOL148C YMR236W 0.867594
YOL148C YBR198C 0.99
YOL148C YGR252W 0.99
YOL148C YDR448W 0.99
YOL148C YGL112C 0.99
YOL148C YHR099W 0.910107
YOL148C YDR167W 0.968377
YLR055C YMR223W 0.570274
YLR055C YDR392W 0.99
YLR055C YDR145W 0.974844
YLR055C YPL254W 0.99
YLR055C YGL066W 0.99
YLR055C YBR081C 0.99
YLR055C YCL010C 0.99
YLR055C YDR176W 0.99
YLR055C YMR236W 0.946232
YLR055C YBR198C 0.99
YLR055C YGR252W 0.99
YLR055C YDR448W 0.99
YLR055C YGL112C 0.99
YLR055C YHR099W 0.897439
YLR055C YDR167W 0.561628
YER050C YDR041W 0.483495
YER050C YBR146W 0.548802
YER050C YOR158W 0.518873
YER050C YPL118W 0.543291
YER050C YGL129C 0.526142
YBR251W YGR215W 0.893997
YBR251W YNR037C 0.833908
YBR251W YBL090W 0.891952
YBR251W YDR337W 0.96191
YBR251W YDR041W 0.912375
YBR251W YJR101W 0.915283
YBR251W YGR165W 0.935914
YBR251W YNL137C 0.983789
YBR251W YKL155C 0.977702
YBR251W YIL093C 0.99
YBR251W YGR084C 0.915821
YBR251W YKL003C 0.534687
YBR251W YPL013C 0.546112
YBR251W YBR146W 0.934307
YBR251W YJR113C 0.986295
YBR251W YNL306W 0.93115
YBR251W YOR158W 0.897012
YBR251W YDR175C 0.99
YBR251W YDR347W 0.99
YBR251W YPL118W 0.926012
YBR251W YHL004W 0.99
YBR251W YMR188C 0.843215
YBR251W YGL129C 0.99
YBR251W YMR158W 0.561096
YAR075W YML056C 0.534378
YMR311C YER133W 0.738986
YLR435W YER131W 0.495923
YLR029C YDR060W 0.770572
YLR029C YLR002C 0.56072
YLR029C YFR031C-A 0.896718
YLR029C YCR031C 0.585818
YLR029C YOL120C 0.765787
YLR029C YGL103W 0.852014
YLR029C YMR242C 0.893195
YLR029C YIL018W 0.94189
YLR029C YNL301C 0.862772
YLR029C YDL031W 0.519447
YLR029C YGR103W 0.566898
YLR029C YGL076C 0.897012
YLR029C YGL135W 0.952644
YLR029C YLR432W 0.52336
YLR029C YMR290C 0.981076
YLR029C YBR142W 0.551239
YLR029C YOL040C 0.604683
YLR029C YPL093W 0.642568
YLR029C YGR034W 0.867908
YLR029C YNL096C 0.572079
YLR029C YHL033C 0.624914
YLR029C YIL069C 0.5835
YLR029C YBR181C 0.506431
YLR029C YKL172W 0.55155
YLR029C YDR064W 0.571828
YLR029C YML063W 0.917269
YLR029C YPL131W 0.588776
YLR029C YOR206W 0.747187
YLR029C YDR471W 0.915232
YLR029C YKL180W 0.826502
YLR029C YOR294W 0.52908
YLR029C YDL083C 0.566848
YLR029C YDL082W 0.897258
YLR029C YGL147C 0.896974
YLR029C YLR196W 0.546901
YLR029C YDL014W 0.608804
YLR029C YER074W 0.771465
YLR029C YPL090C 0.756814
YLR029C YLR075W 0.859819
YLR029C YLR287C-A 0.497357
YLR029C YJR145C 0.791064
YLR029C YDR025W 0.587762
YLR029C YOL077C 0.540106
YLR029C YBL072C 0.790252
YLR029C YMR194W 0.638024
YLR029C YER102W 0.839476
YLR029C YMR229C 0.840401
YLR029C YNL178W 0.814037
YLR029C YGL030W 0.623437
YLR029C YOL127W 0.897211
YLR029C YPL198W 0.989911
YLR029C YBR031W 0.897012
YLR029C YPL220W 0.891777
YLR029C YNL069C 0.972895
YLR029C YLR340W 0.608252
YLR029C YJR123W 0.857805
YLR029C YBR084C-A 0.553487
YLR029C YDR012W 0.897012
YLR029C YDR447C 0.73885
YLR029C YJL177W 0.644222
YLR029C YLL045C 0.937242
YLR029C YFR032C-A 0.565445
YLR029C YOR204W 0.644933
YLR029C YBL092W 0.528167
YLR029C YML073C 0.99
YLR029C YOR312C 0.908928
YLR029C YGR085C 0.956056
YLR029C YJL190C 0.742498
YLR029C YBR189W 0.890988
YLR029C YOL041C 0.893825
YLR029C YKR081C 0.482396
YLR029C YHR203C 0.514062
YLR029C YDL075W 0.859598
YLR029C YNL132W 0.74767
YLR029C YBR048W 0.897027
YLR029C YIL133C 0.897267
YLR029C YOR096W 0.84622
YLR029C YDR382W 0.629982
YLR029C YDR496C 0.538121
YLR029C YOR063W 0.99
YLR029C YLR448W 0.897012
YLR029C YDR450W 0.550647
YLR029C YBL027W 0.494048
YLR029C YHR089C 0.626529
YOR210W YPR010C 0.897575
YOR210W YOR340C 0.937893
YOR210W YOR207C 0.852684
YOR210W YJL148W 0.799697
YOR210W YNR003C 0.484484
YOR210W YIL021W 0.99
YOR210W YOR341W 0.984035
YOR210W YHR143W-A 0.572955
YOR210W YKR025W 0.740837
YOR210W YBR154C 0.99
YOR210W YDR156W 0.897012
YOR210W YDL150W 0.844576
YOR210W YNL151C 0.538633
YOR210W YDR404C 0.923946
YOR210W YOL005C 0.988846
YOR210W YGL070C 0.981088
YOR210W YOR224C 0.99
YOR210W YNL113W 0.86853
YOR210W YGR186W 0.897012
YOR210W YNL248C 0.919229
YOR210W YJR063W 0.897695
YOR210W YJL140W 0.905398
YOR210W YOR116C 0.701267
YOR210W YDL115C 0.896084
YOR210W YOR151C 0.897012
YOR210W YPR110C 0.99
YOR210W YGR005C 0.902714
YOR210W YDL140C 0.901948
YOR210W YPR190C 0.866372
YBR245C YKR008W 0.570354
YBR245C YOL017W 0.493429
YBR245C YFR037C 0.988017
YBR245C YFL039C 0.542445
YBR245C YOR207C 0.485443
YBR245C YFR013W 0.99
YBR245C YDR303C 0.89335
YBR245C YDR190C 0.897012
YBR245C YPL082C 0.99
YBR245C YKR001C 0.908666
YBR245C YMR091C 0.682085
YBR245C YMR072W 0.674467
YBR245C YCR052W 0.664808
YBR245C YNL030W 0.657521
YBR245C YIL126W 0.629535
YBR245C YLR033W 0.773813
YBR245C YGL133W 0.916319
YBR245C YLR357W 0.874346
YBR245C YOR304W 0.894579
YBR245C YBL003C 0.866707
YBR245C YBR009C 0.842927
YDR320C YDL013W 0.97707
YDR320C YHR027C 0.572903
YPL181W YDL076C 0.758411
YPL181W YIL084C 0.99
YPL181W YNL330C 0.99
YPL181W YOL004W 0.99
YPL181W YBR095C 0.99
YPL181W YPL139C 0.99
YPL181W YNL097C 0.919927
YPL181W YMR263W 0.99
YPL181W YAL013W 0.982081
YDR108W YMR218C 0.571459
YDR108W YKR068C 0.852391
YDR108W YBR254C 0.575514
YDR108W YOR115C 0.965083
YDR108W YDR407C 0.566736
YDR108W YML077W 0.566898
YDR108W YDR246W 0.573496
YDR108W YOR259C 0.491768
YDR108W YCR014C 0.878691
YDR108W YDR472W 0.978388
YHR081W YOL142W 0.984188
YHR081W YGR195W 0.855304
YHR081W YDR280W 0.924398
YHR081W YOL021C 0.99
YHR081W YGR158C 0.611395
YHR081W YCR035C 0.900155
YHR081W YGR095C 0.976497
YHR081W YNL232W 0.979154
YHR081W YOR076C 0.630909
YHR081W YDL111C 0.893514
YHR081W YHR069C 0.99
YHR081W YOR001W 0.99
YMR218C YKR068C 0.893764
YMR218C YBR254C 0.893762
YMR218C YOR115C 0.891597
YMR218C YDR407C 0.889919
YMR218C YML077W 0.58093
YMR218C YDR246W 0.686096
YMR218C YDR472W 0.956319
YMR218C YGR166W 0.772236
YOR261C YIL075C 0.99
YOR261C YKL145W 0.99
YOR261C YFR052W 0.99
YOR261C YDL097C 0.99
YOR261C YGR232W 0.976699
YOR261C YDL147W 0.99
YOR261C YMR314W 0.897012
YOR261C YOR117W 0.99
YOR261C YHL030W 0.99
YOR261C YFR004W 0.99
YOR261C YPR108W 0.99
YOR261C YDR363W-A 0.984221
YOR261C YOR259C 0.99
YOR261C YMR191W 0.554545
YOR261C YFR010W 0.99
YOR261C YLR421C 0.99
YOR261C YHR200W 0.99
YOR261C YDR427W 0.99
YOR261C YDL007W 0.99
YOR261C YHR027C 0.99
YOR261C YGL048C 0.99
YOR261C YER021W 0.99
YOR261C YDR394W 0.99
YGR215W YNR037C 0.893716
YGR215W YBL090W 0.834701
YGR215W YDR337W 0.856059
YGR215W YDR041W 0.848537
YGR215W YJR101W 0.890408
YGR215W YNL137C 0.570116
YGR215W YKL155C 0.893856
YGR215W YIL093C 0.892884
YGR215W YGR084C 0.90145
YGR215W YKL003C 0.541092
YGR215W YBR146W 0.889798
YGR215W YJR113C 0.897012
YGR215W YNL306W 0.816661
YGR215W YOR158W 0.894021
YGR215W YDR175C 0.769665
YGR215W YDR347W 0.826522
YGR215W YPL118W 0.807543
YGR215W YHL004W 0.903669
YGR215W YMR188C 0.892888
YGR215W YGL129C 0.772094
YGR215W YMR158W 0.532055
YDR422C YDR477W 0.917224
YDR422C YER129W 0.640269
YDR422C YER027C 0.564936
YDR422C YGL115W 0.897936
YDR087C YDR060W 0.550213
YDR087C YLL008W 0.897012
YDR087C YER006W 0.660771
YDR087C YDL031W 0.893209
YDR087C YMR290C 0.890058
YDR087C YHR088W 0.544371
YDR087C YOR272W 0.762605
YDR087C YFL002C 0.89637
YDR087C YOR206W 0.501078
YDR087C YHR052W 0.717371
YDR087C YPL211W 0.829157
YDR087C YKL009W 0.571254
YDR087C YGL111W 0.573523
YDR087C YOL077C 0.563195
YDR087C YMR049C 0.566898
YDR087C YPR016C 0.492333
YDR087C YGR085C 0.635798
YDR087C YNL061W 0.578312
YDR087C YKR081C 0.654471
YDR087C YDR496C 0.582206
YDR087C YLL034C 0.727108
YDR060W YLR002C 0.659778
YDR060W YLL008W 0.938238
YDR060W YLR276C 0.890372
YDR060W YER006W 0.621786
YDR060W YNL301C 0.514453
YDR060W YDL031W 0.863554
YDR060W YGR103W 0.689701
YDR060W YGL076C 0.484947
YDR060W YMR290C 0.99
YDR060W YBR142W 0.566898
YDR060W YHR088W 0.89108
YDR060W YPL093W 0.680677
YDR060W YOR272W 0.810494
YDR060W YFL002C 0.557494
YDR060W YKL172W 0.622653
YDR060W YPL131W 0.811297
YDR060W YOR206W 0.99
YDR060W YHR052W 0.944988
YDR060W YPL211W 0.799652
YDR060W YDL014W 0.705335
YDR060W YGL111W 0.566898
YDR060W YOL077C 0.976687
YDR060W YMR229C 0.99
YDR060W YMR049C 0.894952
YDR060W YPL012W 0.713629
YDR060W YPL043W 0.895492
YDR060W YLL045C 0.728823
YDR060W YNL061W 0.926987
YDR060W YOL041C 0.898312
YDR060W YKR081C 0.57107
YDR060W YIL133C 0.622814
YDR060W YDR496C 0.893223
YDR060W YOR063W 0.878622
YDR060W YLL034C 0.506505
YER086W YGL245W 0.743818
YER086W YLR259C 0.491115
YER086W YKL029C 0.501284
YER086W YOR133W 0.525672
YMR223W YDR392W 0.838079
YMR223W YPL254W 0.89578
YMR223W YGL066W 0.897012
YMR223W YBR081C 0.906394
YMR223W YPL047W 0.527294
YMR223W YCL010C 0.62071
YMR223W YDR176W 0.907739
YMR223W YMR236W 0.497285
YMR223W YBR198C 0.857935
YMR223W YGR252W 0.897012
YMR223W YDR448W 0.895222
YMR223W YGL112C 0.897012
YMR223W YDR167W 0.590967
YNL236W YHR041C 0.99
YNL236W YDL005C 0.888654
YNL236W YOR174W 0.99
YNL236W YNL025C 0.482769
YNL236W YGR104C 0.99
YNL236W YBR193C 0.99
YNL236W YPR070W 0.99
YNL236W YLR071C 0.99
YNL236W YGL151W 0.99
YNL236W YNR010W 0.99
YNL236W YCR081W 0.99
YNL236W YPL042C 0.902662
YNL236W YGL025C 0.953869
YNL236W YGL127C 0.566749
YNL236W YDR443C 0.99
YNL236W YOL135C 0.99
YNL236W YML007W 0.81959
YNL236W YGR252W 0.504716
YNL236W YBL093C 0.78344
YNL236W YDR448W 0.61372
YNL236W YDR308C 0.99
YNL236W YGL112C 0.56704
YNL236W YHR058C 0.99
YNL236W YER022W 0.99
YNL236W YBR253W 0.99
YNL236W YPR168W 0.919499
YNL236W YOL051W 0.99
YNL236W YMR112C 0.98538
YPL153C YJL115W 0.897012
YKL144C YDR045C 0.576639
YKL144C YOR207C 0.99
YKL144C YNR003C 0.99
YKL144C YKR025W 0.99
YKL144C YBR154C 0.962613
YKL144C YDL150W 0.99
YKL144C YNL151C 0.99
YKL144C YOR224C 0.89767
YKL144C YNL113W 0.966375
YKL144C YOR116C 0.99
YKL144C YPR110C 0.99
YKL144C YJL011C 0.99
YKL144C YPR190C 0.99
YLR222C YMR093W 0.918736
YLR222C YPR137W 0.893758
YLR222C YJR002W 0.892113
YLR222C YJL109C 0.897012
YLR222C YLR197W 0.803858
YLR222C YMR128W 0.538294
YLR222C YER082C 0.839163
YLR222C YGR090W 0.570334
YLR222C YHR148W 0.642879
YLR222C YPR144C 0.780346
YLR222C YDL014W 0.498755
YLR222C YNL075W 0.780958
YLR222C YDR449C 0.99
YLR222C YCR057C 0.99
YLR222C YLR186W 0.642879
YLR222C YLL011W 0.53959
YLR222C YLR129W 0.99
YLR222C YJL069C 0.99
YLR222C YBL004W 0.745925
YLR222C YLR409C 0.99
YLR222C YNL132W 0.671579
YLR222C YDR324C 0.908519
YLR222C YPL217C 0.860759
YLR222C YPL126W 0.897012
YLR222C YGR128C 0.566898
YDR392W YDR145W 0.874516
YDR392W YPL254W 0.99
YDR392W YGL066W 0.979635
YDR392W YBR081C 0.99
YDR392W YCL010C 0.99
YDR392W YDR176W 0.99
YDR392W YMR236W 0.641433
YDR392W YBR198C 0.99
YDR392W YGR252W 0.99
YDR392W YDR448W 0.99
YDR392W YGL112C 0.99
YDR392W YHR099W 0.897765
YDR392W YDR167W 0.540375
YBR025C YDL185W 0.49962
YBR025C YKL081W 0.573806
YBR025C YGL195W 0.566898
YBR025C YJR121W 0.572356
YKR085C YCR046C 0.879153
YKR085C YGR220C 0.894969
YKR085C YLR439W 0.892201
YKR085C YBR122C 0.57169
YKR085C YNL252C 0.887032
YKR085C YDR296W 0.850782
YKR085C YJL063C 0.89368
YKR085C YMR193W 0.81698
YKR085C YDR237W 0.891394
YKR085C YKL167C 0.837598
YKR085C YDR322W 0.86998
YKR085C YCR071C 0.554614
YKR085C YDR116C 0.769398
YKR085C YLR312W-A 0.566898
YKR085C YBL038W 0.871014
YKR085C YOR150W 0.567345
YKR085C YDR462W 0.630815
YKR085C YNL005C 0.876872
YKR085C YKR006C 0.837598
YKR085C YMR024W 0.710125
YKR085C YML025C 0.900656
YDR361C YER117W 0.556396
YDR361C YPL208W 0.897012
YDR361C YBL087C 0.809239
YKR008W YFR037C 0.99
YKR008W YHR056C 0.973417
YKR008W YML127W 0.99
YKR008W YGR056W 0.99
YKR008W YDR303C 0.99
YKR008W YMR033W 0.99
YKR008W YLR321C 0.99
YKR008W YGR275W 0.858556
YKR008W YMR091C 0.99
YKR008W YCR052W 0.99
YKR008W YCR020W-B 0.566898
YKR008W YIL126W 0.99
YKR008W YLR033W 0.99
YKR008W YLR357W 0.99
YKR008W YPR034W 0.99
YBR289W YDR073W 0.739078
YBR289W YFL049W 0.897012
YBR289W YMR033W 0.947205
YBR289W YOR290C 0.99
YBR289W YPL016W 0.989819
YBR289W YNR023W 0.99
YBR289W YJL176C 0.99
YBR289W YHL025W 0.988757
YBR289W YPR034W 0.784304
YFR037C YHR056C 0.982186
YFR037C YML127W 0.99
YFR037C YNR003C 0.497525
YFR037C YGR056W 0.99
YFR037C YDR303C 0.99
YFR037C YMR033W 0.99
YFR037C YPL082C 0.893765
YFR037C YKR001C 0.87728
YFR037C YLR321C 0.99
YFR037C YGR275W 0.99
YFR037C YMR091C 0.99
YFR037C YMR072W 0.683979
YFR037C YCR052W 0.99
YFR037C YNL030W 0.570234
YFR037C YCR020W-B 0.961529
YFR037C YIL126W 0.99
YFR037C YLR033W 0.99
YFR037C YGL133W 0.517635
YFR037C YLR357W 0.99
YFR037C YOR304W 0.544053
YFR037C YPR034W 0.99
YIL112W YBR103W 0.99
YIL112W YGL194C 0.99
YIL112W YCR033W 0.99
YIL112W YKR029C 0.99
YIL112W YDR155C 0.896205
YLR002C YLL008W 0.895952
YLR002C YER006W 0.966672
YLR002C YLR449W 0.637761
YLR002C YDL031W 0.971219
YLR002C YGR103W 0.897012
YLR002C YGL076C 0.525422
YLR002C YMR290C 0.99
YLR002C YHR088W 0.897012
YLR002C YPL093W 0.897762
YLR002C YOR272W 0.912847
YLR002C YFL002C 0.986398
YLR002C YKL172W 0.573359
YLR002C YFR001W 0.488995
YLR002C YPL131W 0.68326
YLR002C YOR206W 0.99
YLR002C YOR294W 0.533251
YLR002C YHR052W 0.897012
YLR002C YHR197W 0.56677
YLR002C YPL211W 0.85039
YLR002C YKL009W 0.853663
YLR002C YNL110C 0.633225
YLR002C YGL111W 0.890563
YLR002C YOL077C 0.934948
YLR002C YOL127W 0.569755
YLR002C YPL198W 0.553278
YLR002C YMR049C 0.897012
YLR002C YPR016C 0.834761
YLR002C YLL045C 0.593119
YLR002C YNL061W 0.950347
YLR002C YOL041C 0.489388
YLR002C YKR081C 0.597256
YLR002C YDR496C 0.686834
YLR002C YOR063W 0.895135
YLR002C YLL034C 0.570752
YFR031C-A YBR084W 0.501126
YFR031C-A YLR344W 0.528565
YFR031C-A YCR031C 0.947639
YFR031C-A YDL136W 0.897012
YFR031C-A YOL120C 0.530595
YFR031C-A YGL103W 0.989024
YFR031C-A YMR242C 0.99
YFR031C-A YNL302C 0.497132
YFR031C-A YPL249C-A 0.897012
YFR031C-A YIL018W 0.99
YFR031C-A YHR141C 0.630695
YFR031C-A YNL301C 0.942014
YFR031C-A YGL076C 0.897666
YFR031C-A YGL135W 0.897012
YFR031C-A YOL040C 0.526114
YFR031C-A YPL143W 0.563125
YFR031C-A YGR034W 0.895325
YFR031C-A YNL096C 0.564305
YFR031C-A YHL033C 0.930083
YFR031C-A YAL035W 0.643273
YFR031C-A YBR181C 0.745802
YFR031C-A YDR064W 0.647612
YFR031C-A YML063W 0.896452
YFR031C-A YDR471W 0.99
YFR031C-A YKL180W 0.99
YFR031C-A YDL083C 0.674045
YFR031C-A YDL082W 0.99
YFR031C-A YGL147C 0.82606
YFR031C-A YGL014W 0.502784
YFR031C-A YER074W 0.976701
YFR031C-A YPL090C 0.869165
YFR031C-A YLR075W 0.985561
YFR031C-A YLR287C-A 0.595692
YFR031C-A YHL001W 0.897051
YFR031C-A YBR191W 0.754786
YFR031C-A YJR145C 0.571063
YFR031C-A YDR025W 0.491846
YFR031C-A YBL072C 0.521361
YFR031C-A YJL191W 0.648721
YFR031C-A YMR194W 0.948714
YFR031C-A YNL178W 0.897012
YFR031C-A YGL030W 0.821795
YFR031C-A YOL127W 0.984949
YFR031C-A YPL198W 0.897192
YFR031C-A YBR031W 0.897743
YFR031C-A YLR367W 0.511692
YFR031C-A YPL220W 0.599439
YFR031C-A YMR142C 0.980554
YFR031C-A YNL069C 0.984614
YFR031C-A YLR340W 0.685724
YFR031C-A YJR123W 0.896081
YFR031C-A YDR012W 0.848661
YFR031C-A YDR447C 0.981906
YFR031C-A YJL177W 0.99
YFR031C-A YDR418W 0.912842
YFR031C-A YLL045C 0.910871
YFR031C-A YOR204W 0.574332
YFR031C-A YBL092W 0.59457
YFR031C-A YML073C 0.99
YFR031C-A YOR312C 0.898752
YFR031C-A YGR085C 0.981025
YFR031C-A YGL123W 0.498279
YFR031C-A YJL190C 0.639559
YFR031C-A YHR010W 0.569427
YFR031C-A YHR203C 0.893255
YFR031C-A YLR441C 0.889921
YFR031C-A YDL075W 0.761719
YFR031C-A YLR150W 0.649826
YFR031C-A YBR048W 0.537926
YFR031C-A YIL133C 0.910171
YFR031C-A YOR096W 0.88844
YFR031C-A YDR382W 0.553538
YFR031C-A YGL031C 0.859599
YFR031C-A YOR063W 0.98031
YFR031C-A YLR448W 0.99
YFR031C-A YBL027W 0.947036
YIL075C YKL145W 0.99
YIL075C YFR052W 0.99
YIL075C YDL097C 0.99
YIL075C YGR232W 0.98646
YIL075C YLR180W 0.572248
YIL075C YDL147W 0.99
YIL075C YMR314W 0.614973
YIL075C YOR117W 0.99
YIL075C YHL030W 0.99
YIL075C YFR004W 0.99
YIL075C YPR108W 0.99
YIL075C YDR363W-A 0.99
YIL075C YOR259C 0.99
YIL075C YMR191W 0.623547
YIL075C YFR010W 0.99
YIL075C YLR421C 0.99
YIL075C YHR200W 0.99
YIL075C YDR427W 0.99
YIL075C YDL007W 0.99
YIL075C YHR027C 0.99
YIL075C YGL048C 0.99
YIL075C YER021W 0.99
YIL075C YDR394W 0.99
YKL214C YPL178W 0.595644
YKL214C YMR125W 0.789603
YNR037C YBL090W 0.58093
YNR037C YDR337W 0.577744
YNR037C YDR041W 0.601778
YNR037C YJR101W 0.682149
YNR037C YKL155C 0.77604
YNR037C YIL093C 0.762783
YNR037C YGR084C 0.778445
YNR037C YBR146W 0.572266
YNR037C YJR113C 0.87034
YNR037C YNL306W 0.675068
YNR037C YOR158W 0.647614
YNR037C YDR175C 0.572433
YNR037C YDR347W 0.540195
YNR037C YPL118W 0.572266
YNR037C YHL004W 0.895121
YNR037C YMR188C 0.566898
YNR037C YGL129C 0.568457
YLR048W YGR214W 0.916672
YBR084W YDR471W 0.569762
YBR084W YLR075W 0.559112
YBR084W YLR340W 0.508317
YBR084W YHR010W 0.503175
YBR084W YOR063W 0.698502
YKL145W YFR052W 0.99
YKL145W YDL097C 0.99
YKL145W YGR232W 0.958886
YKL145W YDL147W 0.99
YKL145W YMR314W 0.630418
YKL145W YOR117W 0.99
YKL145W YHL030W 0.99
YKL145W YFR004W 0.99
YKL145W YPR108W 0.99
YKL145W YDR363W-A 0.989631
YKL145W YOR259C 0.99
YKL145W YDL013W 0.49591
YKL145W YMR191W 0.627435
YKL145W YFR010W 0.99
YKL145W YGR218W 0.514426
YKL145W YLR421C 0.99
YKL145W YHR200W 0.99
YKL145W YCR014C 0.540316
YKL145W YDR427W 0.99
YKL145W YDL007W 0.99
YKL145W YHR027C 0.99
YKL145W YGL048C 0.99
YKL145W YER021W 0.99
YKL145W YDR394W 0.99
YKR072C YKL088W 0.570394
YDL076C YIL084C 0.982532
YDL076C YNL330C 0.694263
YDL076C YOL004W 0.897012
YDL076C YBR095C 0.577763
YDL076C YPL139C 0.893828
YDL076C YNL097C 0.581663
YDL076C YMR263W 0.911461
YDL076C YAL013W 0.536526
YLL008W YLR276C 0.886729
YLL008W YER006W 0.972567
YLL008W YLR106C 0.495034
YLL008W YDL031W 0.99
YLL008W YGR103W 0.99
YLL008W YMR290C 0.99
YLL008W YBR142W 0.566898
YLL008W YHR088W 0.99
YLL008W YPL093W 0.944245
YLL008W YOR272W 0.99
YLL008W YCL054W 0.597583
YLL008W YFL002C 0.897669
YLL008W YKL172W 0.897012
YLL008W YFR001W 0.551048
YLL008W YPL131W 0.569139
YLL008W YOR206W 0.945853
YLL008W YHR052W 0.966478
YLL008W YHR197W 0.855619
YLL008W YPL211W 0.922924
YLL008W YKL009W 0.841299
YLL008W YNL110C 0.893743
YLL008W YDL014W 0.495801
